t,range_km,closure_mps,aspect_deg,blue_alt,red_alt,blue_mach,red_mach,blue_Es,red_Es,blue_missile,red_missile
143.0,52.095,-129.7,128.8,4691.7,9983.9,1.114,1.203,11243.9,16607.0,0,1
143.5,52.16,-129.6,128.8,4691.9,9983.9,1.114,1.204,11240.8,16612.1,0,1
144.0,52.224,-129.5,128.8,4692.1,9984.0,1.114,1.204,11237.6,16617.3,0,1
144.5,52.289,-129.4,128.8,4692.4,9984.1,1.113,1.205,11234.5,16622.4,0,1
145.0,52.354,-129.3,128.7,4692.6,9984.2,1.113,1.205,11231.4,16627.5,0,1
145.5,52.418,-129.2,128.7,4692.8,9984.3,1.113,1.205,11228.3,16632.6,0,1
146.0,52.483,-129.1,128.7,4692.9,9984.4,1.113,1.206,11225.2,16637.7,0,1
146.5,52.547,-129.0,128.7,4693.1,9984.5,1.112,1.206,11222.1,16642.8,0,1
147.0,52.612,-128.9,128.7,4693.2,9984.6,1.112,1.207,11219.1,16647.9,0,1
147.5,52.676,-128.8,128.7,4693.4,9984.7,1.112,1.207,11216.1,16652.9,0,1
148.0,52.741,-128.6,128.6,4693.5,9984.8,1.111,1.208,11213.1,16658.0,0,1
148.5,52.805,-128.5,128.6,4693.6,9984.9,1.111,1.208,11210.1,16663.1,0,1
149.0,52.869,-128.4,128.6,4693.7,9985.0,1.111,1.209,11207.1,16668.1,0,1
149.5,52.933,-128.3,128.6,4693.8,9985.1,1.111,1.209,11204.2,16673.2,0,1
150.0,52.997,-128.2,128.6,4693.9,9985.1,1.11,1.21,11201.2,16678.3,0,1
150.5,53.061,-128.1,128.6,4694.0,9985.2,1.11,1.21,11198.3,16683.3,0,1
151.0,53.125,-128.0,128.6,4694.1,9985.3,1.11,1.21,11195.4,16688.3,0,1
151.5,53.189,-127.8,128.5,4694.1,9985.4,1.11,1.211,11192.5,16693.4,0,1
152.0,53.253,-127.7,128.5,4694.2,9985.5,1.109,1.211,11189.6,16698.4,0,1
152.5,53.317,-127.6,128.5,4694.2,9985.6,1.109,1.212,11186.7,16703.4,0,1
153.0,53.381,-127.5,128.5,4694.3,9985.7,1.109,1.212,11183.8,16708.4,0,1
153.5,53.444,-127.4,128.5,4694.3,9985.8,1.109,1.213,11180.9,16713.5,0,1
154.0,53.508,-127.2,128.5,4694.3,9985.9,1.108,1.213,11178.0,16718.5,0,1
154.5,53.571,-127.1,128.5,4694.4,9986.0,1.108,1.214,11175.1,16723.5,0,1
155.0,53.635,-127.0,128.5,4694.4,9986.0,1.108,1.214,11172.2,16728.5,0,1
155.5,53.698,-126.9,128.4,4694.4,9986.1,1.108,1.214,11169.3,16733.4,0,1
156.0,53.762,-126.7,128.4,4694.4,9986.2,1.107,1.215,11166.5,16738.4,0,1
156.5,53.825,-126.6,128.4,4694.4,9986.3,1.107,1.215,11163.6,16743.4,0,1
157.0,53.888,-126.5,128.4,4694.4,9986.4,1.107,1.216,11160.7,16748.4,0,1
157.5,53.951,-126.4,128.4,4694.4,9986.5,1.107,1.216,11157.8,16753.3,0,1
158.0,54.015,-126.2,128.4,4694.4,9986.6,1.106,1.217,11155.0,16758.3,0,1
158.5,54.078,-126.1,128.4,4694.4,9986.7,1.106,1.217,11152.1,16763.2,0,1
159.0,54.141,-126.0,128.4,4694.4,9986.7,1.106,1.218,11149.3,16768.2,0,1
159.5,54.204,-125.9,128.4,4694.4,9986.8,1.106,1.218,11146.4,16773.1,0,1
160.0,54.266,-125.7,128.4,4694.4,9986.9,1.105,1.218,11143.6,16778.0,0,1
160.5,54.329,-125.6,128.4,4694.4,9987.0,1.105,1.219,11140.7,16782.9,0,1
161.0,54.392,-125.5,128.3,4694.4,9987.1,1.105,1.219,11137.9,16787.8,0,1
161.5,54.455,-125.3,128.3,4694.4,9987.2,1.105,1.22,11135.1,16792.8,0,1
162.0,54.517,-125.2,128.3,4694.4,9987.3,1.104,1.22,11132.3,16797.7,0,1
162.5,54.58,-125.1,128.3,4694.4,9987.3,1.104,1.221,11129.5,16802.5,0,1
163.0,54.642,-124.9,128.3,4694.3,9987.4,1.104,1.221,11126.7,16807.4,0,1
163.5,54.705,-124.8,128.3,4694.3,9987.5,1.104,1.221,11123.9,16812.3,0,1
164.0,54.767,-124.7,128.3,4694.3,9987.6,1.104,1.222,11121.1,16817.2,0,1
164.5,54.829,-124.5,128.3,4694.3,9987.7,1.103,1.222,11118.4,16822.1,0,1
165.0,54.891,-124.4,128.3,4694.3,9987.7,1.103,1.223,11115.6,16826.9,0,1
165.5,54.954,-124.3,128.3,4694.3,9987.8,1.103,1.223,11112.8,16831.8,0,1
166.0,55.016,-124.1,128.3,4694.3,9987.9,1.103,1.224,11110.1,16836.6,0,1
166.5,55.078,-124.0,128.3,4694.3,9988.0,1.102,1.224,11107.3,16841.5,0,1
167.0,55.14,-123.9,128.3,4694.3,9988.1,1.102,1.224,11104.6,16846.3,0,1
167.5,55.201,-123.7,128.3,4694.2,9988.1,1.102,1.225,11101.9,16851.1,0,1
168.0,55.263,-123.6,128.3,4694.2,9988.2,1.102,1.225,11099.2,16856.0,0,1
168.5,55.325,-123.5,128.3,4694.2,9988.3,1.101,1.226,11096.5,16860.8,0,1
169.0,55.387,-123.3,128.3,4694.2,9988.4,1.101,1.226,11093.8,16865.6,0,1
169.5,55.448,-123.2,128.3,4694.2,9988.4,1.101,1.227,11091.1,16870.4,0,1
170.0,55.51,-123.1,128.3,4694.2,9988.5,1.101,1.227,11088.5,16875.2,0,1
170.5,55.571,-122.9,128.2,4694.2,9988.6,1.1,1.227,11085.8,16880.0,0,1
171.0,55.633,-122.8,128.2,4694.2,9988.7,1.1,1.228,11083.1,16884.8,0,1
171.5,55.694,-122.6,128.2,4694.2,9988.7,1.1,1.228,11080.5,16889.6,0,1
172.0,55.755,-122.5,128.2,4694.2,9988.8,1.1,1.229,11077.9,16894.4,0,1
172.5,55.816,-122.4,128.2,4694.2,9988.9,1.1,1.229,11075.3,16899.1,0,1
173.0,55.878,-122.2,128.2,4694.2,9988.9,1.099,1.23,11072.8,16903.9,0,1
173.5,55.939,-122.1,128.2,4694.2,9989.0,1.099,1.23,11070.4,16908.7,0,1
174.0,56.0,-122.0,128.2,4694.2,9989.1,1.099,1.23,11068.0,16913.4,0,1
174.5,56.061,-121.8,128.2,4694.2,9989.2,1.099,1.231,11065.7,16918.2,0,1
175.0,56.121,-121.7,128.2,4694.3,9989.2,1.099,1.231,11063.5,16922.9,0,1
175.5,56.182,-121.6,128.2,4694.3,9989.3,1.098,1.232,11061.3,16927.7,0,1
176.0,56.243,-121.5,128.2,4694.3,9989.4,1.098,1.232,11059.1,16932.4,0,1
176.5,56.304,-121.3,128.2,4694.3,9989.4,1.098,1.232,11057.0,16937.1,0,1
177.0,56.364,-121.2,128.2,4694.3,9989.5,1.098,1.233,11055.0,16941.8,0,1
177.5,56.425,-121.1,128.2,4694.3,9989.6,1.098,1.233,11053.0,16946.6,0,1
178.0,56.485,-121.0,128.2,4694.4,9989.6,1.097,1.234,11051.0,16951.3,0,1
178.5,56.546,-120.8,128.2,4694.4,9989.7,1.097,1.234,11049.1,16956.0,0,1
179.0,56.606,-120.7,128.2,4694.4,9989.8,1.097,1.234,11047.2,16960.7,0,1
179.5,56.666,-120.6,128.2,4694.4,9989.8,1.097,1.235,11045.4,16965.4,0,1
180.0,56.726,-120.5,128.2,4694.5,9989.9,1.097,1.235,11043.6,16970.1,0,1
180.5,56.787,-120.3,128.2,4694.5,9990.0,1.097,1.236,11041.9,16974.7,0,1
181.0,56.847,-120.2,128.2,4694.5,9990.0,1.097,1.236,11040.2,16979.4,0,1
181.5,56.907,-120.1,128.2,4694.6,9990.1,1.096,1.237,11038.5,16984.1,0,1
182.0,56.967,-120.0,128.2,4694.6,9990.1,1.096,1.237,11036.9,16988.7,0,1
182.5,57.027,-119.9,128.2,4694.6,9990.2,1.096,1.237,11035.3,16993.4,0,1
183.0,57.087,-119.7,128.2,4694.7,9990.3,1.096,1.238,11033.8,16998.0,0,1
183.5,57.146,-119.6,128.2,4694.7,9990.3,1.096,1.238,11032.3,17002.6,0,1
184.0,57.206,-119.5,128.2,4694.8,9990.4,1.096,1.239,11030.8,17007.3,0,1
184.5,57.266,-119.4,128.2,4694.8,9990.5,1.096,1.239,11029.3,17011.9,0,1
185.0,57.325,-119.3,128.2,4694.9,9990.5,1.095,1.239,11027.9,17016.5,0,1
185.5,57.385,-119.2,128.2,4695.0,9990.6,1.095,1.24,11026.5,17021.1,0,1
186.0,57.445,-119.1,128.2,4695.0,9990.7,1.095,1.24,11025.1,17025.7,0,1
186.5,57.504,-118.9,128.2,4695.1,9990.7,1.095,1.241,11023.8,17030.3,0,1
187.0,57.563,-118.8,128.2,4695.2,9990.8,1.095,1.241,11022.4,17034.8,0,1
187.5,57.623,-118.7,128.2,4695.3,9990.8,1.095,1.241,11021.1,17039.4,0,1
188.0,57.682,-118.6,128.2,4695.4,9990.9,1.095,1.242,11019.8,17044.0,0,1
188.5,57.741,-118.5,128.2,4695.5,9991.0,1.095,1.242,11018.6,17048.5,0,1
189.0,57.801,-118.4,128.2,4695.6,9991.0,1.094,1.243,11017.3,17053.1,0,1
189.5,57.86,-118.3,128.2,4695.7,9991.1,1.094,1.243,11016.1,17057.6,0,1
190.0,57.919,-118.1,128.2,4695.8,9991.2,1.094,1.243,11014.8,17062.1,0,1
190.5,57.978,-118.0,128.2,4696.0,9991.2,1.094,1.244,11013.6,17066.6,0,1
191.0,58.037,-117.9,128.3,4696.1,9991.3,1.094,1.244,11012.4,17071.2,0,1
191.5,58.096,-117.8,128.3,4696.3,9991.3,1.094,1.245,11011.2,17075.7,0,1
192.0,58.154,-117.7,128.3,4696.5,9991.4,1.094,1.245,11010.0,17080.1,0,1
192.5,58.213,-117.6,128.3,4696.7,9991.5,1.094,1.245,11008.7,17084.6,0,1
193.0,58.272,-117.5,128.3,4696.9,9991.5,1.094,1.246,11007.5,17089.1,0,1
193.5,58.331,-117.3,128.3,4697.1,9991.6,1.093,1.246,11006.3,17093.6,0,1
194.0,58.389,-117.2,128.3,4697.3,9991.6,1.093,1.246,11005.1,17098.0,0,1
194.5,58.448,-117.1,128.3,4697.5,9991.7,1.093,1.247,11003.9,17102.5,0,1
195.0,58.506,-117.0,128.3,4697.8,9991.8,1.093,1.247,11002.7,17106.9,0,1
195.5,58.565,-116.9,128.3,4698.1,9991.8,1.093,1.248,11001.4,17111.4,0,1
196.0,58.623,-116.8,128.3,4698.4,9991.9,1.093,1.248,11000.2,17115.8,0,1
196.5,58.681,-116.6,128.3,4698.7,9992.0,1.093,1.248,10999.0,17120.2,0,1
197.0,58.74,-116.5,128.3,4699.0,9992.0,1.093,1.249,10997.7,17124.6,0,1
197.5,58.798,-116.4,128.3,4699.4,9992.1,1.092,1.249,10996.5,17129.0,0,1
198.0,58.856,-116.3,128.3,4699.7,9992.1,1.092,1.25,10995.3,17133.4,0,1
198.5,58.914,-116.2,128.3,4700.1,9992.2,1.092,1.25,10994.1,17137.8,0,1
199.0,58.972,-116.0,128.3,4700.5,9992.2,1.092,1.25,10992.8,17142.2,0,1
199.5,59.03,-115.9,128.3,4700.9,9992.3,1.092,1.251,10991.6,17146.5,0,1
200.0,59.088,-115.8,128.3,4701.3,9992.4,1.092,1.251,10990.4,17150.9,0,1
200.5,59.146,-115.7,128.3,4701.7,9992.4,1.092,1.251,10989.2,17155.3,0,1
201.0,59.204,-115.6,128.3,4702.2,9992.5,1.091,1.252,10988.0,17159.6,0,1
201.5,59.261,-115.5,128.3,4702.6,9992.5,1.091,1.252,10986.8,17163.9,0,1
202.0,59.319,-115.3,128.3,4703.1,9992.6,1.091,1.253,10985.6,17168.3,0,1
202.5,59.377,-115.2,128.3,4703.6,9992.6,1.091,1.253,10984.4,17172.6,0,1
203.0,59.434,-115.1,128.3,4704.0,9992.7,1.091,1.253,10983.3,17176.9,0,1
203.5,59.492,-115.0,128.3,4704.5,9992.8,1.091,1.254,10982.1,17181.2,0,1
204.0,59.549,-114.9,128.3,4705.0,9992.8,1.091,1.254,10981.0,17185.5,0,1
204.5,59.607,-114.8,128.3,4705.4,9992.9,1.091,1.254,10979.9,17189.8,0,1
205.0,59.664,-114.7,128.4,4705.9,9992.9,1.09,1.255,10978.8,17194.1,0,1
205.5,59.721,-114.5,128.4,4706.3,9993.0,1.09,1.255,10977.7,17198.4,0,1
206.0,59.778,-114.4,128.4,4706.7,9993.0,1.09,1.256,10976.7,17202.6,0,1
206.5,59.836,-114.3,128.4,4707.2,9993.1,1.09,1.256,10975.7,17206.9,0,1
207.0,59.893,-114.2,128.4,4707.6,9993.1,1.09,1.256,10974.8,17211.1,0,1
207.5,59.95,-114.1,128.4,4708.0,9993.2,1.09,1.257,10973.9,17215.4,0,1
208.0,60.007,-114.0,128.4,4708.4,9993.2,1.09,1.257,10973.0,17219.6,0,1
208.5,60.064,-113.9,128.4,4708.7,9993.3,1.09,1.257,10972.2,17223.8,0,1
209.0,60.121,-113.8,128.4,4709.1,9993.3,1.09,1.258,10971.4,17228.1,0,1
209.5,60.177,-113.7,128.4,4709.4,9993.4,1.089,1.258,10970.7,17232.3,0,1
210.0,60.234,-113.6,128.4,4709.7,9993.4,1.089,1.258,10970.0,17236.5,0,1
210.5,60.291,-113.5,128.4,4710.0,9993.5,1.089,1.259,10969.4,17240.7,0,1
211.0,60.348,-113.4,128.4,4710.3,9993.5,1.089,1.259,10968.8,17244.9,0,1
211.5,60.404,-113.3,128.4,4710.6,9993.6,1.089,1.26,10968.2,17249.1,0,1
212.0,60.461,-113.2,128.4,4710.9,9993.6,1.089,1.26,10967.7,17253.2,0,1
212.5,60.517,-113.1,128.4,4711.1,9993.7,1.089,1.26,10967.3,17257.4,0,1
213.0,60.574,-113.0,128.5,4711.3,9993.7,1.089,1.261,10966.8,17261.6,0,1
213.5,60.63,-112.9,128.5,4711.5,9993.8,1.089,1.261,10966.4,17265.7,0,1
214.0,60.687,-112.8,128.5,4711.7,9993.8,1.089,1.261,10966.1,17269.9,0,1
214.5,60.743,-112.7,128.5,4711.9,9993.9,1.089,1.262,10965.8,17274.0,0,1
215.0,60.799,-112.6,128.5,4712.1,9993.9,1.089,1.262,10965.5,17278.1,0,1
215.5,60.856,-112.5,128.5,4712.2,9993.9,1.089,1.262,10965.3,17282.3,0,1
216.0,60.912,-112.4,128.5,4712.3,9994.0,1.089,1.263,10965.1,17286.4,0,1
216.5,60.968,-112.3,128.5,4712.5,9994.0,1.089,1.263,10964.9,17290.5,0,1
217.0,61.024,-112.2,128.5,4712.6,9994.1,1.089,1.263,10964.8,17294.6,0,1
217.5,61.08,-112.1,128.5,4712.7,9994.1,1.089,1.264,10964.7,17298.7,0,1
218.0,61.136,-112.1,128.5,4712.8,9994.2,1.089,1.264,10964.6,17302.8,0,1
218.5,61.192,-112.0,128.5,4712.9,9994.2,1.089,1.264,10964.5,17306.9,0,1
219.0,61.248,-111.9,128.5,4713.0,9994.2,1.089,1.265,10964.5,17311.0,0,1
219.5,61.304,-111.8,128.5,4713.0,9994.3,1.089,1.265,10964.5,17315.0,0,1
220.0,61.36,-111.7,128.6,4713.1,9994.3,1.089,1.266,10964.5,17319.1,0,1
220.5,61.416,-111.6,128.6,4713.2,9994.4,1.089,1.266,10964.5,17323.2,0,1
221.0,61.471,-111.5,128.6,4713.2,9994.4,1.089,1.266,10964.5,17327.2,0,1
221.5,61.527,-111.4,128.6,4713.3,9994.5,1.089,1.267,10964.6,17331.3,0,1
222.0,61.583,-111.3,128.6,4713.3,9994.5,1.089,1.267,10964.6,17335.3,0,1
222.5,61.638,-111.2,128.6,4713.4,9994.5,1.089,1.267,10964.7,17339.4,0,1
223.0,61.694,-111.2,128.6,4713.4,9994.6,1.089,1.268,10964.8,17343.4,0,1
223.5,61.75,-111.1,128.6,4713.4,9994.6,1.089,1.268,10964.9,17347.4,0,1
224.0,61.805,-111.0,128.6,4713.5,9994.7,1.089,1.268,10965.0,17351.4,0,1
224.5,61.86,-110.9,128.6,4713.5,9994.7,1.089,1.269,10965.2,17355.4,0,1
225.0,61.916,-110.8,128.6,4713.5,9994.7,1.089,1.269,10965.3,17359.4,0,1
225.5,61.971,-110.7,128.6,4713.5,9994.8,1.089,1.269,10965.4,17363.4,0,1
226.0,62.027,-110.6,128.6,4713.5,9994.8,1.089,1.27,10965.6,17367.4,0,1
226.5,62.082,-110.5,128.6,4713.6,9994.9,1.089,1.27,10965.8,17371.4,0,1
227.0,62.137,-110.5,128.6,4713.6,9994.9,1.089,1.27,10965.9,17375.3,0,1
227.5,62.192,-110.4,128.7,4713.6,9994.9,1.089,1.271,10966.1,17379.3,0,1
228.0,62.247,-110.3,128.7,4713.6,9995.0,1.089,1.271,10966.3,17383.3,0,1
228.5,62.303,-110.2,128.7,4713.6,9995.0,1.089,1.271,10966.5,17387.2,0,1
229.0,62.358,-110.1,128.7,4713.6,9995.1,1.089,1.272,10966.7,17391.2,0,1
229.5,62.413,-110.0,128.7,4713.6,9995.1,1.089,1.272,10966.9,17395.1,0,1
230.0,62.468,-109.9,128.7,4713.6,9995.1,1.089,1.272,10967.1,17399.0,0,0
230.5,62.522,-107.9,129.1,4717.5,9995.5,1.082,1.272,10891.0,17392.4,0,0
231.0,62.571,-98.5,129.7,4735.1,9996.4,1.07,1.271,10766.8,17387.0,0,0
231.5,62.613,-84.1,130.5,4765.6,9998.2,1.057,1.27,10649.2,17378.0,0,0
232.0,62.646,-66.0,131.6,4807.1,10001.1,1.044,1.269,10539.9,17365.9,0,0
232.5,62.668,-45.1,132.7,4857.8,10005.3,1.03,1.268,10438.2,17351.9,0,0
233.0,62.679,-22.0,133.7,4916.3,10010.7,1.017,1.266,10343.7,17337.4,0,0
233.5,62.678,2.9,134.7,4981.4,10017.2,1.003,1.264,10256.0,17323.8,0,0
234.0,62.663,28.9,135.6,5052.4,10024.7,0.99,1.263,10176.1,17312.0,0,0
234.5,62.636,55.8,136.3,5128.7,10032.9,0.976,1.261,10103.2,17302.9,0,0
235.0,62.594,83.8,136.9,5209.7,10041.6,0.962,1.26,10034.5,17296.5,0,0
235.5,62.537,112.7,137.4,5295.3,10050.5,0.948,1.259,9968.6,17292.9,0,0
236.0,62.466,142.2,137.9,5385.1,10059.4,0.934,1.259,9905.0,17291.8,0,0
236.5,62.38,172.1,138.3,5478.8,10068.2,0.919,1.258,9843.5,17292.7,0,0
237.0,62.279,202.0,138.7,5576.2,10076.8,0.903,1.258,9783.9,17295.3,0,0
237.5,62.163,231.6,139.0,5677.1,10084.9,0.887,1.258,9727.3,17299.1,0,0
238.0,62.034,257.9,139.4,5780.6,10092.5,0.874,1.257,9704.5,17303.9,0,0
238.5,61.897,275.2,139.8,5885.4,10099.6,0.866,1.257,9723.1,17309.1,0,0
239.0,61.754,285.2,140.2,5990.1,10106.2,0.859,1.257,9754.7,17314.7,0,0
239.5,61.608,291.8,140.6,6094.1,10112.2,0.852,1.258,9792.0,17320.3,0,0
240.0,61.46,297.1,141.0,6197.2,10117.6,0.846,1.258,9831.5,17325.7,0,0
240.5,61.309,302.1,141.5,6299.5,10122.5,0.84,1.258,9871.7,17330.9,0,0
241.0,61.155,307.1,141.9,6401.0,10126.9,0.834,1.258,9912.0,17335.8,0,0
241.5,60.999,312.3,142.4,6501.6,10130.8,0.828,1.258,9952.4,17340.2,0,0
242.0,60.84,317.4,142.9,6601.3,10134.2,0.822,1.258,9992.6,17344.2,0,0
242.5,60.679,322.6,143.4,6700.2,10137.2,0.816,1.258,10032.9,17347.8,0,0
243.0,60.515,327.7,144.0,6798.3,10139.8,0.809,1.258,10073.3,17350.9,0,0
243.5,60.349,332.8,144.5,6895.5,10142.1,0.803,1.258,10113.4,17353.5,0,0
244.0,60.18,337.8,145.1,6991.8,10144.0,0.797,1.258,10153.1,17355.6,0,0
244.5,60.009,342.7,145.7,7087.3,10145.6,0.791,1.258,10192.3,17357.3,0,0
245.0,59.835,347.6,146.3,7181.8,10147.0,0.785,1.258,10231.0,17358.6,0,0
245.5,59.659,352.4,146.9,7275.5,10148.2,0.779,1.258,10269.2,17359.6,0,0
246.0,59.48,357.1,147.6,7368.2,10149.2,0.773,1.258,10306.9,17360.1,0,0
246.5,59.299,361.7,148.2,7459.9,10150.0,0.766,1.258,10344.0,17360.4,0,0
247.0,59.116,366.2,148.9,7550.6,10150.6,0.76,1.258,10380.4,17360.4,0,0
247.5,58.931,370.6,149.5,7640.4,10151.2,0.754,1.258,10416.2,17360.1,0,0
248.0,58.743,375.0,150.2,7729.1,10151.6,0.747,1.258,10451.3,17359.6,0,0
248.5,58.554,379.3,150.9,7816.9,10151.9,0.741,1.258,10485.8,17358.8,0,0
249.0,58.362,383.5,151.6,7903.6,10152.1,0.734,1.258,10519.5,17357.9,0,0
249.5,58.168,387.6,152.3,7989.2,10152.3,0.728,1.258,10552.5,17356.9,0,0
250.0,57.972,391.7,153.0,8073.9,10152.4,0.721,1.258,10584.8,17355.7,0,0
250.5,57.774,395.7,153.7,8157.5,10152.5,0.714,1.258,10616.3,17354.3,0,0
251.0,57.575,399.6,154.4,8240.0,10152.6,0.708,1.258,10647.1,17352.9,0,0
251.5,57.373,403.3,155.1,8321.5,10152.6,0.701,1.257,10677.0,17351.4,0,0
252.0,57.17,405.8,155.8,8401.5,10152.6,0.694,1.257,10708.2,17349.8,0,0
252.5,56.967,406.9,156.5,8479.7,10152.5,0.688,1.257,10737.9,17348.2,0,0
253.0,56.763,407.3,157.3,8555.8,10152.5,0.681,1.257,10766.2,17346.5,0,0
253.5,56.559,407.0,158.0,8629.8,10152.4,0.675,1.257,10793.5,17344.7,0,0
254.0,56.356,406.4,158.5,8701.4,10152.4,0.668,1.257,10820.0,17341.7,0,0
254.5,56.154,405.3,158.8,8770.6,10152.2,0.662,1.257,10846.0,17341.9,0,0
255.0,55.952,403.9,159.2,8837.3,10151.7,0.656,1.257,10871.6,17344.4,0,0
255.5,55.75,402.6,159.5,8901.7,10150.8,0.65,1.257,10897.1,17348.3,0,0
256.0,55.55,401.3,159.9,8963.7,10149.5,0.645,1.258,10922.4,17353.2,0,0
256.5,55.35,400.3,160.2,9023.4,10147.6,0.64,1.258,10947.5,17358.4,0,0
257.0,55.15,399.4,160.6,9080.8,10145.2,0.635,1.259,10972.3,17363.8,0,0
257.5,54.95,398.7,160.9,9136.0,10142.3,0.63,1.26,10996.8,17369.0,0,0
258.0,54.751,398.1,161.3,9188.9,10138.9,0.626,1.26,11021.0,17374.0,0,0
258.5,54.553,397.6,161.6,9239.6,10135.2,0.621,1.261,11044.9,17378.7,0,0
259.0,54.354,397.3,162.0,9288.2,10131.0,0.618,1.262,11068.6,17382.9,0,0
259.5,54.155,397.1,162.4,9334.6,10126.6,0.614,1.262,11092.2,17386.8,0,0
260.0,53.957,397.0,162.8,9378.9,10121.9,0.611,1.263,11115.8,17390.3,0,0
260.5,53.758,397.2,163.1,9421.1,10116.9,0.608,1.264,11139.2,17393.3,0,1
261.0,53.56,396.3,161.7,9461.0,10111.1,0.607,1.266,11171.3,17419.7,0,1
261.5,53.364,393.2,161.9,9497.5,10103.1,0.605,1.268,11195.1,17435.4,0,1
262.0,53.168,391.3,161.9,9530.1,10093.8,0.602,1.27,11209.3,17447.0,0,1
262.5,52.973,390.6,161.4,9557.6,10084.6,0.599,1.27,11217.6,17446.5,0,1
263.0,52.777,391.2,160.4,9579.5,10076.5,0.596,1.27,11221.7,17436.5,0,1
263.5,52.581,392.6,159.1,9595.6,10070.0,0.593,1.269,11222.3,17419.4,0,1
264.0,52.384,394.2,157.5,9606.0,10065.3,0.591,1.267,11221.0,17397.3,0,1
264.5,52.186,395.3,156.0,9610.8,10062.5,0.59,1.266,11219.2,17375.1,0,1
265.0,51.988,396.4,154.9,9610.3,10061.5,0.589,1.264,11216.9,17356.3,0,1
265.5,51.789,397.8,154.1,9604.8,10061.6,0.59,1.263,11214.1,17342.8,0,1
266.0,51.589,399.6,153.5,9594.3,10062.6,0.591,1.262,11210.8,17333.9,0,1
266.5,51.388,401.7,152.9,9579.0,10064.0,0.593,1.262,11207.0,17328.9,0,1
267.0,51.186,404.2,152.4,9559.0,10065.5,0.596,1.261,11202.7,17326.9,0,1
267.5,50.983,406.9,151.8,9534.4,10066.9,0.599,1.261,11197.7,17327.1,0,1
268.0,50.778,409.6,151.3,9505.1,10067.9,0.603,1.261,11192.0,17328.5,0,1
268.5,50.572,412.3,150.8,9471.3,10068.5,0.608,1.261,11185.6,17329.7,0,1
269.0,50.364,414.9,150.3,9432.9,10068.6,0.613,1.261,11178.3,17330.7,0,1
269.5,50.156,417.2,149.8,9390.1,10068.2,0.618,1.262,11170.0,17331.7,0,1
270.0,49.946,419.3,149.3,9342.8,10067.3,0.625,1.262,11160.4,17332.8,0,1
270.5,49.735,421.0,148.7,9291.1,10065.9,0.631,1.262,11149.8,17334.0,0,1
271.0,49.524,422.2,148.2,9235.3,10064.0,0.64,1.262,11152.8,17335.5,0,1
271.5,49.313,422.3,147.7,9175.9,10061.8,0.653,1.262,11171.9,17337.2,0,1
272.0,49.102,421.6,147.1,9113.5,10059.3,0.666,1.263,11195.2,17339.1,0,1
272.5,48.892,420.4,146.6,9048.3,10056.6,0.68,1.263,11220.2,17341.2,0,1
273.0,48.683,418.8,146.1,8980.7,10053.7,0.694,1.264,11247.2,17343.4,0,1
273.5,48.474,416.8,145.5,8910.9,10050.6,0.708,1.264,11275.2,17345.5,0,1
274.0,48.267,414.4,145.0,8838.9,10047.4,0.722,1.264,11302.5,17347.3,0,1
274.5,48.061,411.4,144.6,8765.1,10044.4,0.736,1.264,11329.0,17337.2,0,1
275.0,47.857,408.2,144.1,8689.5,10041.4,0.749,1.264,11354.4,17338.5,0,1
275.5,47.655,404.6,143.6,8612.5,10038.2,0.763,1.264,11378.9,17341.8,0,1
276.0,47.455,400.4,143.1,8534.0,10035.0,0.776,1.265,11402.5,17343.2,0,1
276.5,47.257,395.5,142.6,8454.3,10031.9,0.789,1.265,11425.0,17344.3,0,1
277.0,47.062,390.1,142.2,8373.4,10028.8,0.801,1.265,11446.7,17344.5,0,1
277.5,46.87,384.1,141.7,8291.5,10026.0,0.813,1.266,11467.6,17344.3,0,1
278.0,46.681,377.6,141.3,8208.5,10023.3,0.826,1.266,11488.0,17343.9,0,1
278.5,46.496,370.7,140.8,8124.6,10020.9,0.838,1.266,11507.7,17343.2,0,1
279.0,46.314,363.5,140.4,8039.8,10018.6,0.849,1.266,11527.0,17342.3,0,1
279.5,46.136,356.0,140.0,7954.0,10016.6,0.861,1.266,11546.0,17341.2,0,1
280.0,45.962,348.2,139.5,7867.3,10014.8,0.873,1.266,11564.6,17340.1,0,1
280.5,45.792,340.3,139.1,7779.6,10013.1,0.884,1.266,11583.0,17338.7,0,1
281.0,45.626,332.2,138.7,7691.0,10011.7,0.895,1.266,11601.1,17337.2,0,1
281.5,45.464,323.9,138.3,7601.3,10010.4,0.906,1.266,11618.9,17335.5,0,1
282.0,45.306,315.6,137.9,7510.7,10009.3,0.917,1.266,11636.6,17333.7,0,1
282.5,45.152,307.1,137.5,7419.1,10008.3,0.928,1.266,11654.0,17331.8,0,1
283.0,45.003,298.6,137.1,7326.5,10007.4,0.939,1.266,11671.1,17329.8,0,1
283.5,44.858,290.1,136.7,7232.8,10006.6,0.95,1.265,11687.9,17327.7,0,1
284.0,44.717,281.6,136.3,7138.1,10005.9,0.96,1.265,11704.2,17325.6,0,1
284.5,44.581,272.9,136.0,7042.4,10005.3,0.971,1.265,11720.0,17323.4,0,1
285.0,44.449,264.3,135.6,6945.6,10004.8,0.981,1.265,11735.3,17321.2,0,1
285.5,44.321,255.6,135.2,6847.8,10004.3,0.991,1.265,11749.8,17319.0,0,1
