t,range_km,closure_mps,aspect_deg,blue_alt,red_alt,blue_mach,red_mach,blue_Es,red_Es,blue_missile,red_missile
286.0,43.309,-120.9,125.6,4638.4,9997.4,1.07,1.246,10686.8,17094.2,0,1
286.5,43.37,-121.2,125.6,4634.5,9997.5,1.07,1.246,10687.4,17098.8,0,1
287.0,43.431,-121.5,125.6,4630.8,9997.5,1.07,1.247,10688.0,17103.3,0,1
287.5,43.492,-121.7,125.6,4627.3,9997.6,1.071,1.247,10688.3,17107.9,0,1
288.0,43.553,-122.0,125.6,4623.8,9997.7,1.071,1.247,10688.2,17112.4,0,1
288.5,43.614,-122.1,125.6,4620.5,9997.8,1.071,1.248,10687.5,17117.0,0,1
289.0,43.675,-122.3,125.6,4617.2,9997.9,1.071,1.248,10686.2,17121.5,0,1
289.5,43.736,-122.4,125.6,4614.0,9997.9,1.071,1.248,10684.4,17126.0,0,1
290.0,43.797,-122.6,125.6,4610.9,9998.0,1.071,1.249,10682.9,17130.5,0,1
290.5,43.859,-122.7,125.6,4607.8,9998.1,1.072,1.249,10681.1,17135.0,0,1
291.0,43.92,-122.8,125.7,4604.7,9998.1,1.072,1.25,10679.8,17139.4,0,1
291.5,43.982,-122.9,125.7,4601.5,9998.2,1.072,1.25,10678.5,17143.8,0,1
292.0,44.043,-123.0,125.7,4598.4,9998.3,1.072,1.25,10676.8,17148.2,0,1
292.5,44.105,-123.0,125.7,4595.3,9998.3,1.072,1.251,10674.6,17152.5,0,1
293.0,44.166,-123.1,125.7,4592.2,9998.4,1.072,1.251,10672.1,17156.9,0,1
293.5,44.228,-123.0,125.7,4589.1,9998.5,1.072,1.252,10668.7,17161.2,0,1
294.0,44.289,-123.0,125.7,4586.1,9998.5,1.072,1.252,10664.9,17165.6,0,1
294.5,44.351,-122.9,125.8,4583.1,9998.6,1.072,1.252,10661.6,17169.9,0,1
295.0,44.412,-122.9,125.8,4580.1,9998.6,1.072,1.253,10659.0,17174.3,0,1
295.5,44.473,-122.8,125.8,4577.1,9998.7,1.072,1.253,10656.6,17178.7,0,1
296.0,44.535,-122.7,125.8,4574.2,9998.7,1.072,1.253,10653.5,17183.1,0,1
296.5,44.596,-122.5,125.9,4571.4,9998.8,1.072,1.254,10650.5,17187.5,0,1
297.0,44.657,-122.3,125.9,4568.7,9998.8,1.071,1.254,10645.2,17191.9,0,1
297.5,44.718,-122.0,125.9,4566.3,9998.8,1.071,1.255,10640.7,17196.2,0,1
298.0,44.779,-121.7,125.9,4564.1,9998.8,1.071,1.255,10638.4,17200.6,0,1
298.5,44.84,-121.5,126.0,4562.0,9998.8,1.071,1.255,10637.1,17205.0,0,1
299.0,44.9,-121.2,126.0,4560.2,9998.8,1.071,1.256,10636.2,17209.4,0,1
299.5,44.961,-120.8,126.0,4558.8,9998.8,1.071,1.256,10636.9,17213.8,0,1
300.0,45.021,-120.3,126.1,4558.1,9998.8,1.072,1.256,10639.2,17218.3,0,1
300.5,45.081,-119.6,126.1,4558.5,9998.8,1.071,1.257,10637.9,17222.7,0,1
301.0,45.14,-118.1,126.2,4560.9,9998.8,1.07,1.257,10623.5,17227.1,0,1
301.5,45.198,-115.4,126.2,4566.1,9998.7,1.067,1.258,10598.9,17231.6,0,1
302.0,45.253,-111.2,126.3,4574.7,9998.7,1.064,1.258,10565.1,17236.1,0,1
302.5,45.306,-105.4,126.3,4587.2,9998.6,1.059,1.258,10523.8,17240.6,0,1
303.0,45.355,-97.8,126.4,4604.1,9998.6,1.054,1.259,10478.4,17245.2,0,1
303.5,45.399,-88.8,126.5,4625.1,9998.5,1.048,1.259,10434.9,17249.7,0,1
304.0,45.439,-79.1,126.6,4649.9,9998.4,1.043,1.26,10399.1,17254.2,0,1
304.5,45.474,-69.9,126.7,4677.6,9998.3,1.039,1.26,10374.7,17258.7,0,1
305.0,45.505,-62.2,126.8,4707.0,9998.2,1.032,1.26,10327.2,17263.2,0,1
305.5,45.536,-61.5,126.9,4733.1,9998.1,1.025,1.261,10270.8,17267.8,0,1
306.0,45.566,-61.4,126.9,4755.8,9998.0,1.02,1.261,10234.6,17272.3,0,1
306.5,45.597,-61.1,127.0,4776.5,9997.9,1.017,1.262,10218.7,17276.8,0,1
307.0,45.627,-61.0,127.1,4795.8,9997.8,1.015,1.262,10217.4,17281.3,0,1
307.5,45.658,-61.2,127.2,4814.0,9997.7,1.014,1.262,10226.4,17285.8,0,1
308.0,45.689,-61.7,127.3,4831.2,9997.5,1.014,1.263,10241.8,17290.3,0,1
308.5,45.72,-62.4,127.4,4847.5,9997.4,1.015,1.263,10261.7,17294.8,0,1
309.0,45.752,-63.4,127.4,4863.1,9997.3,1.016,1.264,10284.6,17299.2,0,1
309.5,45.784,-64.4,127.5,4878.0,9997.2,1.017,1.264,10308.3,17303.7,0,1
310.0,45.817,-65.4,127.6,4892.1,9997.0,1.018,1.264,10332.4,17308.1,0,1
310.5,45.85,-66.3,127.7,4905.1,9996.9,1.019,1.265,10356.8,17312.5,0,1
311.0,45.883,-67.0,127.7,4916.9,9996.8,1.02,1.265,10381.1,17316.9,0,1
311.5,45.917,-67.7,127.8,4927.2,9996.7,1.022,1.266,10405.1,17321.3,0,1
312.0,45.951,-68.3,127.8,4936.1,9996.6,1.023,1.266,10428.9,17325.7,0,1
312.5,45.986,-68.8,127.9,4943.5,9996.5,1.025,1.266,10452.4,17330.1,0,1
313.0,46.02,-69.4,128.0,4949.5,9996.4,1.027,1.267,10475.8,17334.4,0,1
313.5,46.055,-70.1,128.0,4953.9,9996.3,1.028,1.267,10499.1,17338.8,0,1
314.0,46.091,-70.8,128.1,4957.0,9996.2,1.03,1.267,10522.2,17343.1,0,1
314.5,46.126,-71.5,128.1,4958.8,9996.1,1.032,1.268,10545.1,17347.4,0,1
315.0,46.163,-72.4,128.2,4959.4,9996.1,1.034,1.268,10567.6,17351.8,0,1
315.5,46.199,-73.2,128.2,4958.7,9996.0,1.036,1.269,10589.7,17356.1,0,1
316.0,46.236,-74.1,128.3,4957.0,9995.9,1.039,1.269,10611.3,17360.4,0,1
316.5,46.274,-75.1,128.3,4954.3,9995.9,1.041,1.269,10632.4,17364.7,0,1
317.0,46.312,-76.1,128.4,4950.7,9995.8,1.043,1.27,10652.9,17369.0,0,1
317.5,46.35,-77.1,128.4,4946.2,9995.8,1.045,1.27,10672.9,17373.3,0,1
318.0,46.389,-78.2,128.5,4941.1,9995.7,1.047,1.27,10692.2,17377.5,0,1
318.5,46.429,-79.2,128.5,4935.3,9995.7,1.049,1.271,10711.0,17381.8,0,1
319.0,46.469,-80.3,128.5,4929.0,9995.6,1.051,1.271,10729.0,17386.1,0,1
319.5,46.51,-81.4,128.6,4922.2,9995.6,1.054,1.272,10746.4,17390.4,0,1
320.0,46.551,-82.5,128.6,4915.1,9995.6,1.056,1.272,10763.1,17394.6,0,1
320.5,46.593,-83.5,128.6,4907.6,9995.5,1.058,1.272,10779.0,17398.9,0,1
321.0,46.635,-84.6,128.7,4900.0,9995.5,1.06,1.273,10794.3,17403.1,0,1
321.5,46.678,-85.6,128.7,4892.2,9995.5,1.061,1.273,10808.8,17407.4,0,1
322.0,46.721,-86.6,128.7,4884.4,9995.5,1.063,1.273,10822.7,17411.6,0,1
322.5,46.765,-87.5,128.8,4876.6,9995.5,1.065,1.274,10835.8,17415.8,0,1
323.0,46.809,-88.5,128.8,4868.9,9995.5,1.067,1.274,10848.2,17419.9,0,1
323.5,46.854,-89.3,128.8,4861.3,9995.5,1.068,1.274,10859.7,17424.1,0,1
324.0,46.899,-90.1,128.8,4853.9,9995.5,1.07,1.275,10870.6,17428.2,0,1
324.5,46.945,-90.9,128.8,4846.6,9995.5,1.071,1.275,10880.7,17432.3,0,1
325.0,46.99,-91.6,128.9,4839.7,9995.5,1.073,1.276,10890.2,17436.4,0,1
325.5,47.036,-92.2,128.9,4833.1,9995.5,1.074,1.276,10898.9,17440.5,0,1
326.0,47.083,-92.9,128.9,4826.8,9995.5,1.075,1.276,10907.0,17444.6,0,1
326.5,47.13,-93.4,128.9,4820.8,9995.5,1.077,1.277,10919.2,17448.6,0,1
327.0,47.177,-94.1,128.9,4814.6,9995.6,1.078,1.277,10931.8,17452.6,0,1
327.5,47.224,-94.5,128.9,4808.9,9995.6,1.079,1.277,10938.9,17456.7,0,1
328.0,47.271,-94.9,128.9,4803.5,9995.6,1.08,1.278,10945.3,17460.7,0,1
328.5,47.319,-95.2,129.0,4798.6,9995.7,1.081,1.278,10951.2,17464.7,0,1
329.0,47.367,-95.5,129.0,4794.0,9995.7,1.082,1.278,10957.1,17468.7,0,1
329.5,47.415,-95.8,129.0,4789.9,9995.7,1.083,1.279,10962.8,17472.7,0,1
330.0,47.463,-96.1,129.0,4786.2,9995.8,1.084,1.279,10968.1,17476.7,0,1
330.5,47.511,-96.4,129.0,4782.9,9995.8,1.084,1.279,10973.0,17480.6,0,1
331.0,47.559,-96.6,129.0,4779.9,9995.9,1.085,1.28,10977.4,17484.6,0,1
331.5,47.608,-96.8,129.0,4777.2,9995.9,1.085,1.28,10981.5,17488.5,0,1
332.0,47.656,-97.0,129.0,4774.8,9995.9,1.086,1.28,10985.2,17492.4,0,1
332.5,47.705,-97.1,129.0,4772.7,9996.0,1.086,1.281,10988.7,17496.4,0,1
333.0,47.753,-97.2,129.0,4770.8,9996.0,1.087,1.281,10991.9,17500.3,0,1
333.5,47.802,-97.4,129.0,4769.1,9996.1,1.087,1.281,10994.9,17504.2,0,1
334.0,47.851,-97.5,129.0,4767.6,9996.1,1.087,1.282,10997.6,17508.1,0,1
334.5,47.899,-97.6,129.0,4766.3,9996.2,1.088,1.282,11000.1,17511.9,0,1
335.0,47.948,-97.6,129.1,4765.1,9996.2,1.088,1.282,11002.5,17515.8,0,1
335.5,47.997,-97.7,129.1,4764.1,9996.3,1.088,1.283,11004.6,17519.7,0,1
336.0,48.046,-97.8,129.1,4763.2,9996.3,1.089,1.283,11006.5,17523.5,0,1
336.5,48.095,-97.8,129.1,4762.4,9996.3,1.089,1.283,11008.3,17527.4,0,1
337.0,48.144,-97.9,129.1,4761.7,9996.4,1.089,1.284,11010.0,17531.2,0,1
337.5,48.193,-97.9,129.1,4761.2,9996.4,1.089,1.284,11011.5,17535.0,0,1
338.0,48.242,-97.9,129.1,4760.7,9996.5,1.089,1.284,11012.8,17538.9,0,1
338.5,48.291,-97.9,129.1,4760.3,9996.5,1.089,1.285,11014.1,17542.7,0,1
339.0,48.34,-97.9,129.1,4759.9,9996.6,1.09,1.285,11015.2,17546.5,0,1
339.5,48.389,-97.9,129.1,4759.7,9996.6,1.09,1.285,11016.2,17550.3,0,1
340.0,48.438,-97.9,129.1,4759.5,9996.6,1.09,1.286,11017.1,17554.1,0,1
340.5,48.486,-97.9,129.1,4759.3,9996.7,1.09,1.286,11018.0,17557.9,0,1
341.0,48.535,-97.9,129.1,4759.2,9996.7,1.09,1.286,11018.7,17561.7,0,1
341.5,48.584,-97.8,129.1,4759.1,9996.8,1.09,1.286,11019.4,17565.4,0,1
342.0,48.633,-97.8,129.1,4759.1,9996.8,1.09,1.287,11020.0,17569.2,0,1
342.5,48.682,-97.8,129.1,4759.1,9996.9,1.09,1.287,11020.5,17573.0,0,1
343.0,48.731,-97.7,129.1,4759.2,9996.9,1.09,1.287,11021.0,17576.7,0,1
343.5,48.78,-97.7,129.1,4759.3,9996.9,1.09,1.288,11021.4,17580.5,0,1
344.0,48.829,-97.6,129.1,4759.4,9997.0,1.09,1.288,11021.8,17584.3,0,1
344.5,48.877,-97.6,129.1,4759.6,9997.0,1.09,1.288,11022.1,17588.0,0,1
345.0,48.926,-97.5,129.1,4759.7,9997.1,1.09,1.289,11022.3,17591.7,0,1
345.5,48.975,-97.5,129.1,4759.9,9997.1,1.09,1.289,11022.6,17595.5,0,1
346.0,49.024,-97.4,129.1,4760.2,9997.1,1.09,1.289,11022.8,17599.2,0,1
346.5,49.072,-97.3,129.1,4760.4,9997.2,1.09,1.29,11022.9,17603.0,0,1
347.0,49.121,-97.3,129.1,4760.7,9997.2,1.09,1.29,11023.1,17606.7,0,1
347.5,49.17,-97.2,129.1,4760.9,9997.2,1.09,1.29,11023.2,17610.4,0,1
348.0,49.218,-97.1,129.1,4761.2,9997.3,1.09,1.291,11023.3,17614.1,0,1
348.5,49.267,-97.1,129.1,4761.5,9997.3,1.09,1.291,11023.3,17617.8,0,1
349.0,49.315,-97.0,129.1,4761.9,9997.3,1.09,1.291,11023.4,17621.6,0,1
349.5,49.364,-96.9,129.1,4762.2,9997.4,1.09,1.291,11023.4,17625.2,0,0
350.0,49.411,-95.5,129.5,4766.4,9997.7,1.083,1.291,10947.3,17618.5,0,0
350.5,49.456,-89.2,130.1,4784.2,9998.7,1.071,1.29,10822.9,17612.5,0,0
351.0,49.495,-79.2,130.9,4814.9,10000.5,1.058,1.289,10704.8,17602.8,0,0
351.5,49.529,-66.3,131.9,4856.5,10003.5,1.045,1.288,10595.2,17590.0,0,0
352.0,49.554,-50.8,133.0,4907.3,10007.8,1.032,1.287,10493.2,17575.3,0,0
352.5,49.57,-32.8,134.1,4965.8,10013.3,1.018,1.285,10398.4,17560.1,0,0
353.0,49.577,-13.0,135.0,5031.0,10020.0,1.004,1.283,10310.6,17545.8,0,0
353.5,49.573,8.4,135.8,5102.1,10027.7,0.991,1.282,10230.3,17533.6,0,0
354.0,49.557,31.2,136.5,5178.4,10036.1,0.977,1.28,10157.3,17524.0,0,0
354.5,49.529,55.4,137.1,5259.4,10045.0,0.963,1.279,10088.8,17517.4,0,0
355.0,49.489,81.0,137.5,5345.0,10054.1,0.949,1.278,10023.1,17513.7,0,0
355.5,49.435,107.9,138.0,5434.9,10063.2,0.935,1.278,9959.9,17512.6,0,0
356.0,49.367,135.8,138.3,5528.6,10072.2,0.92,1.277,9898.7,17513.6,0,0
356.5,49.285,164.6,138.6,5626.0,10080.8,0.904,1.277,9839.5,17516.3,0,0
357.0,49.188,193.8,139.0,5726.8,10089.0,0.888,1.276,9783.0,17520.3,0,0
357.5,49.077,220.8,139.3,5830.3,10096.8,0.875,1.276,9758.9,17525.2,0,0
358.0,48.958,238.8,139.6,5935.1,10103.9,0.867,1.276,9776.9,17530.7,0,0
358.5,48.834,249.0,139.9,6039.9,10110.5,0.86,1.276,9808.4,17536.3,0,0
359.0,48.706,255.5,140.3,6143.9,10116.5,0.853,1.276,9845.8,17542.0,0,0
359.5,48.576,260.6,140.6,6247.2,10122.0,0.847,1.277,9885.4,17547.5,0,1
360.0,48.446,259.8,137.0,6348.9,10125.7,0.844,1.28,9952.0,17595.0,0,1
360.5,48.321,249.0,138.2,6446.5,10124.5,0.84,1.279,10002.0,17579.6,0,1
361.0,48.202,238.3,138.2,6537.3,10120.1,0.835,1.28,10046.1,17588.8,0,1
361.5,48.086,232.0,138.3,6619.8,10112.4,0.83,1.282,10080.6,17603.0,0,1
362.0,47.972,229.1,138.1,6693.3,10103.4,0.825,1.283,10103.4,17609.5,0,1
362.5,47.857,229.3,137.9,6757.6,10093.9,0.819,1.284,10113.5,17614.1,0,1
363.0,47.741,232.2,137.7,6812.5,10084.4,0.813,1.285,10111.1,17614.7,0,1
363.5,47.622,237.3,137.3,6857.9,10075.3,0.806,1.285,10096.4,17612.1,0,1
364.0,47.5,244.4,137.0,6893.9,10066.8,0.798,1.285,10069.6,17608.0,0,1
364.5,47.374,253.0,136.6,6920.7,10059.1,0.79,1.286,10032.4,17603.4,0,1
365.0,47.242,262.8,136.3,6938.4,10052.0,0.783,1.286,9988.0,17598.4,0,1
365.5,47.106,273.2,135.9,6947.5,10045.6,0.775,1.286,9937.9,17593.5,0,1
366.0,46.964,283.8,135.6,6948.4,10040.0,0.768,1.286,9883.3,17588.8,0,1
366.5,46.816,294.5,135.3,6941.7,10035.0,0.761,1.286,9824.7,17584.4,0,1
367.0,46.664,305.1,134.9,6927.9,10030.5,0.754,1.285,9762.7,17580.4,0,1
367.5,46.506,315.4,134.6,6907.3,10026.6,0.748,1.285,9698.9,17576.8,0,1
368.0,46.344,325.0,134.3,6880.5,10023.3,0.743,1.285,9634.6,17573.7,0,1
368.5,46.177,333.9,134.0,6848.0,10020.3,0.738,1.285,9569.7,17571.0,0,1
369.0,46.006,342.2,133.7,6810.0,10017.7,0.734,1.285,9504.1,17569.1,0,1
369.5,45.831,349.8,133.4,6766.9,10015.4,0.731,1.285,9438.0,17567.9,0,1
370.0,45.652,356.6,133.2,6719.1,10013.4,0.728,1.286,9371.1,17567.4,0,1
370.5,45.471,362.8,132.9,6666.8,10011.6,0.725,1.286,9303.4,17567.4,0,1
371.0,45.287,368.1,132.7,6610.1,10010.0,0.723,1.286,9234.8,17567.6,0,1
371.5,45.101,372.2,132.4,6549.5,10008.5,0.726,1.286,9198.3,17568.1,0,1
372.0,44.914,372.6,132.2,6486.3,10007.3,0.736,1.286,9216.0,17568.7,0,1
372.5,44.73,369.1,132.0,6421.8,10006.1,0.747,1.286,9239.9,17569.4,0,1
373.0,44.548,363.3,131.7,6356.9,10005.2,0.758,1.286,9260.5,17569.9,0,1
373.5,44.371,355.5,131.5,6292.2,10004.4,0.768,1.286,9277.4,17570.4,0,1
374.0,44.198,345.4,131.3,6228.3,10003.7,0.776,1.286,9287.3,17570.5,0,1
374.5,44.031,333.1,131.0,6165.8,10003.2,0.784,1.286,9290.2,17569.9,0,1
375.0,43.872,319.0,130.8,6105.4,10002.8,0.791,1.286,9290.0,17568.5,0,1
375.5,43.72,303.4,130.6,6047.1,10002.6,0.797,1.286,9285.1,17566.5,0,1
376.0,43.577,285.6,130.3,5991.7,10002.6,0.801,1.286,9268.9,17564.2,0,1
376.5,43.445,264.9,130.1,5939.9,10002.6,0.804,1.286,9245.0,17561.6,0,1
377.0,43.323,243.0,129.8,5892.0,10002.7,0.807,1.285,9221.5,17558.7,0,1
377.5,43.213,221.1,129.6,5848.0,10002.9,0.809,1.285,9201.6,17555.9,0,1
378.0,43.113,200.0,129.3,5807.7,10003.2,0.812,1.285,9190.9,17553.2,0,1
378.5,43.023,180.2,129.1,5770.5,10003.5,0.816,1.285,9185.6,17550.7,0,1
379.0,42.942,161.4,128.9,5736.4,10003.7,0.819,1.285,9187.0,17548.5,0,1
379.5,42.87,144.1,128.6,5704.7,10004.0,0.824,1.284,9195.6,17546.8,0,1
380.0,42.806,128.3,128.4,5675.2,10004.2,0.828,1.284,9206.0,17545.5,0,1
380.5,42.749,113.4,128.2,5647.7,10004.5,0.832,1.284,9216.9,17544.5,0,1
381.0,42.7,99.2,128.0,5621.9,10004.7,0.836,1.284,9228.3,17543.8,0,1
381.5,42.657,85.7,127.8,5597.9,10004.9,0.84,1.284,9240.1,17543.4,0,1
382.0,42.62,73.0,127.6,5575.4,10005.0,0.844,1.284,9252.3,17543.4,0,1
382.5,42.59,60.9,127.5,5554.5,10005.2,0.848,1.284,9264.6,17543.8,0,1
383.0,42.565,49.5,127.3,5535.0,10005.3,0.851,1.284,9277.3,17544.5,0,1
383.5,42.546,38.8,127.1,5516.9,10005.4,0.854,1.284,9290.3,17545.6,0,1
384.0,42.531,28.7,127.0,5500.0,10005.5,0.858,1.284,9303.8,17546.8,0,1
384.5,42.521,19.4,126.9,5484.3,10005.6,0.861,1.284,9317.8,17548.2,0,1
385.0,42.516,10.8,126.7,5469.6,10005.6,0.864,1.285,9335.0,17549.7,0,1
385.5,42.514,3.4,126.6,5455.6,10005.7,0.868,1.285,9356.0,17551.3,0,1
386.0,42.516,-2.9,126.5,5441.9,10005.8,0.872,1.285,9379.2,17553.0,0,1
386.5,42.52,-8.3,126.4,5428.1,10005.8,0.876,1.285,9403.3,17554.7,0,1
387.0,42.527,-13.3,126.3,5414.2,10005.9,0.88,1.285,9427.9,17556.5,0,1
387.5,42.536,-17.8,126.2,5400.0,10006.0,0.884,1.285,9452.5,17558.3,0,1
388.0,42.547,-22.2,126.1,5385.6,10006.1,0.888,1.285,9477.0,17560.2,0,1
388.5,42.56,-26.4,126.1,5371.1,10006.2,0.892,1.286,9500.9,17562.1,0,1
389.0,42.575,-30.4,126.0,5356.6,10006.3,0.896,1.286,9525.2,17564.1,0,1
389.5,42.592,-34.3,125.9,5342.1,10006.4,0.9,1.286,9550.0,17566.2,0,1
390.0,42.611,-38.0,125.9,5327.8,10006.5,0.904,1.286,9574.3,17568.4,0,1
390.5,42.632,-41.6,125.8,5313.6,10006.6,0.908,1.286,9599.3,17570.8,0,1
391.0,42.655,-45.0,125.7,5299.7,10006.7,0.912,1.286,9624.3,17573.2,0,1
391.5,42.679,-48.3,125.7,5286.2,10006.7,0.916,1.287,9649.1,17575.7,0,1
392.0,42.704,-51.5,125.6,5273.2,10006.8,0.92,1.287,9673.6,17578.2,0,1
392.5,42.732,-54.6,125.6,5260.7,10006.9,0.924,1.287,9697.8,17580.8,0,1
393.0,42.76,-57.5,125.6,5248.8,10006.9,0.927,1.287,9721.8,17583.5,0,1
393.5,42.791,-60.2,125.5,5237.5,10007.0,0.931,1.288,9745.7,17586.2,0,1
394.0,42.822,-62.7,125.5,5226.8,10007.0,0.934,1.288,9769.9,17589.0,0,1
394.5,42.855,-65.1,125.5,5216.7,10007.1,0.937,1.288,9794.1,17591.8,0,1
395.0,42.888,-67.4,125.4,5207.1,10007.1,0.941,1.288,9818.2,17594.7,0,1
395.5,42.923,-69.5,125.4,5198.1,10007.1,0.944,1.289,9842.4,17597.7,0,1
396.0,42.959,-71.4,125.4,5189.5,10007.1,0.947,1.289,9866.6,17600.7,0,1
396.5,42.995,-73.2,125.4,5181.4,10007.1,0.951,1.289,9891.1,17603.7,0,1
397.0,43.033,-74.9,125.4,5173.7,10007.1,0.954,1.289,9915.7,17606.8,0,1
397.5,43.071,-76.5,125.4,5166.4,10007.1,0.957,1.29,9940.4,17609.9,0,1
398.0,43.11,-77.8,125.4,5159.9,10007.1,0.958,1.29,9945.8,17612.8,0,1
398.5,43.149,-78.7,125.4,5153.8,10007.2,0.961,1.29,9966.5,17615.8,0,1
399.0,43.189,-79.9,125.4,5147.6,10007.2,0.963,1.29,9989.0,17618.7,0,1
399.5,43.23,-81.0,125.4,5141.7,10007.2,0.966,1.291,10011.4,17621.6,0,1
400.0,43.271,-82.1,125.4,5135.9,10007.2,0.969,1.291,10033.9,17624.5,0,1
400.5,43.312,-83.1,125.4,5130.4,10007.2,0.971,1.291,10056.4,17627.4,0,1
401.0,43.354,-84.1,125.4,5125.1,10007.2,0.974,1.291,10078.8,17630.3,0,1
401.5,43.397,-85.1,125.4,5120.1,10007.3,0.977,1.292,10101.1,17633.3,0,1
402.0,43.44,-86.0,125.4,5115.3,10007.3,0.979,1.292,10123.2,17636.2,0,1
402.5,43.483,-86.8,125.4,5110.8,10007.3,0.982,1.292,10145.0,17639.1,0,1
403.0,43.527,-87.6,125.5,5106.5,10007.3,0.984,1.292,10166.7,17642.1,0,1
403.5,43.571,-88.3,125.5,5102.5,10007.3,0.987,1.293,10188.1,17645.1,0,1
404.0,43.616,-89.0,125.5,5098.8,10007.3,0.989,1.293,10209.3,17648.2,0,1
404.5,43.661,-89.7,125.5,5095.2,10007.3,0.991,1.293,10230.3,17651.2,0,1
405.0,43.706,-90.3,125.5,5091.9,10007.3,0.994,1.293,10251.0,17654.3,0,1
405.5,43.751,-90.9,125.5,5088.9,10007.3,0.996,1.294,10271.5,17657.4,0,1
406.0,43.797,-91.5,125.6,5086.0,10007.3,0.998,1.294,10291.8,17660.6,0,1
406.5,43.843,-92.0,125.6,5083.3,10007.2,1.0,1.294,10311.8,17663.7,0,1
407.0,43.889,-92.5,125.6,5080.8,10007.2,1.002,1.294,10331.5,17666.9,0,1
407.5,43.936,-93.0,125.6,5078.5,10007.1,1.004,1.295,10350.9,17670.0,0,1
408.0,43.982,-93.4,125.7,5076.3,10007.1,1.006,1.295,10370.0,17673.2,0,1
408.5,44.029,-93.8,125.7,5074.3,10007.0,1.008,1.295,10388.9,17676.3,0,1
409.0,44.076,-94.2,125.7,5072.4,10007.0,1.01,1.295,10407.4,17679.5,0,1
409.5,44.124,-94.6,125.7,5070.6,10006.9,1.012,1.296,10425.7,17682.6,0,1
410.0,44.171,-95.0,125.8,5068.9,10006.9,1.014,1.296,10443.7,17685.8,0,1
410.5,44.219,-95.3,125.8,5067.3,10006.8,1.016,1.296,10461.4,17689.0,0,1
411.0,44.267,-95.6,125.8,5065.8,10006.8,1.018,1.297,10478.9,17692.1,0,1
411.5,44.315,-95.9,125.8,5064.4,10006.7,1.019,1.297,10496.1,17695.3,0,1
412.0,44.363,-96.2,125.9,5063.1,10006.7,1.021,1.297,10513.0,17698.5,0,1
412.5,44.411,-96.5,125.9,5061.9,10006.6,1.023,1.297,10529.7,17701.6,0,1
413.0,44.459,-96.7,125.9,5060.7,10006.5,1.024,1.298,10546.1,17704.8,0,1
413.5,44.508,-97.0,126.0,5059.6,10006.5,1.026,1.298,10562.2,17708.0,0,1
414.0,44.556,-97.2,126.0,5058.6,10006.4,1.027,1.298,10578.1,17711.2,0,1
414.5,44.605,-97.4,126.0,5057.6,10006.4,1.029,1.298,10593.7,17714.4,0,1
415.0,44.654,-97.6,126.0,5056.7,10006.3,1.03,1.299,10609.1,17717.6,0,1
415.5,44.703,-97.8,126.1,5055.9,10006.2,1.032,1.299,10624.3,17720.9,0,1
416.0,44.752,-98.0,126.1,5055.1,10006.2,1.033,1.299,10639.1,17724.2,0,1
416.5,44.801,-98.1,126.1,5054.4,10006.1,1.035,1.3,10653.7,17727.4,0,1
417.0,44.85,-98.3,126.2,5053.8,10006.0,1.036,1.3,10668.1,17730.7,0,1
417.5,44.899,-98.4,126.2,5053.2,10006.0,1.037,1.3,10682.2,17734.0,0,1
418.0,44.948,-98.6,126.2,5052.7,10005.9,1.039,1.3,10696.1,17737.3,0,1
418.5,44.998,-98.7,126.3,5052.2,10005.8,1.04,1.301,10709.8,17740.5,0,1
419.0,45.047,-98.8,126.3,5051.7,10005.8,1.041,1.301,10723.1,17743.8,0,1
419.5,45.097,-98.9,126.3,5051.4,10005.7,1.043,1.301,10736.3,17747.1,0,1
420.0,45.146,-99.0,126.3,5051.0,10005.6,1.044,1.302,10749.2,17750.4,0,1
420.5,45.196,-99.1,126.4,5050.7,10005.6,1.045,1.302,10761.9,17753.7,0,1
421.0,45.245,-99.2,126.4,5050.5,10005.5,1.046,1.302,10774.4,17757.0,0,1
421.5,45.295,-99.3,126.4,5050.3,10005.4,1.047,1.302,10786.6,17760.3,0,1
422.0,45.345,-99.4,126.5,5050.1,10005.4,1.048,1.303,10798.6,17763.6,0,1
422.5,45.394,-99.4,126.5,5050.0,10005.3,1.049,1.303,10810.4,17766.9,0,1
423.0,45.444,-99.5,126.5,5049.9,10005.2,1.051,1.303,10822.0,17770.2,0,1
423.5,45.494,-99.6,126.6,5049.9,10005.2,1.052,1.303,10833.4,17773.5,0,1
424.0,45.544,-99.6,126.6,5049.9,10005.1,1.053,1.304,10844.5,17776.8,0,1
424.5,45.594,-99.7,126.6,5049.9,10005.1,1.054,1.304,10855.5,17780.2,0,1
425.0,45.643,-99.7,126.6,5049.9,10005.0,1.055,1.304,10866.3,17783.5,0,1
425.5,45.693,-99.8,126.7,5050.0,10004.9,1.055,1.305,10876.8,17786.8,0,1
426.0,45.743,-99.8,126.7,5050.1,10004.9,1.056,1.305,10887.2,17790.2,0,1
426.5,45.793,-99.8,126.7,5050.2,10004.8,1.057,1.305,10897.4,17793.5,0,1
427.0,45.843,-99.9,126.7,5050.4,10004.8,1.058,1.305,10907.3,17796.8,0,1
427.5,45.893,-99.9,126.8,5050.6,10004.7,1.059,1.306,10917.1,17800.2,0,1
428.0,45.943,-99.9,126.8,5050.8,10004.7,1.06,1.306,10926.7,17803.5,0,1
